identity_line_item_id,bill_billing_period_start_date,line_item_usage_account_id,product_product_name,line_item_usage_type,pricing_public_on_demand_cost,line_item_usage_start_date,line_item_usage_end_date
li-3202571,2025-06-01,259966571942,AmazonRDS,TimedStorage-S3,0.785,2025-06-28T19:00Z,2025-06-28T20:00Z
li-1371116,2025-06-01,715249403188,AmazonEC2,BoxUsage:m6i.xlarge,0.587,2025-06-19T14:00Z,2025-06-19T15:00Z
li-1074862,2025-07-01,357929960375,AmazonRDS,BoxUsage:m6i.xlarge,1.601,2025-07-06T18:00Z,2025-07-06T19:00Z
li-3265338,2025-07-01,314514517768,AmazonRDS,InstanceUsage:rds.t3.medium,9.423,2025-07-01T12:00Z,2025-07-01T13:00Z
li-8487178,2025-07-01,814628383591,AmazonS3,InstanceUsage:rds.t3.medium,5.766,2025-07-07T02:00Z,2025-07-07T03:00Z
li-5150611,2025-06-01,372865723788,AmazonRDS,BoxUsage:m6i.xlarge,3.102,2025-06-23T04:00Z,2025-06-23T05:00Z
li-7450833,2025-06-01,124782285534,AmazonS3,TimedStorage-S3,8.177,2025-06-20T11:00Z,2025-06-20T12:00Z
li-8283523,2025-07-01,675315618736,AmazonRDS,BoxUsage:m6i.xlarge,8.702,2025-07-13T10:00Z,2025-07-13T11:00Z
li-7087400,2025-07-01,795877136151,AmazonS3,BoxUsage:m6i.xlarge,2.470,2025-07-05T00:00Z,2025-07-05T01:00Z
li-9943539,2025-07-01,734458914709,AmazonS3,BoxUsage:m6i.xlarge,1.415,2025-07-11T19:00Z,2025-07-11T20:00Z
li-2500424,2025-06-01,421686045257,AmazonEC2,InstanceUsage:rds.t3.medium,1.445,2025-06-23T18:00Z,2025-06-23T19:00Z
li-9822622,2025-06-01,512546062626,AmazonS3,InstanceUsage:rds.t3.medium,4.581,2025-06-27T10:00Z,2025-06-27T11:00Z
li-5573647,2025-06-01,392190475418,AmazonS3,BoxUsage:m6i.xlarge,1.886,2025-06-25T21:00Z,2025-06-25T22:00Z
li-1951942,2025-06-01,674625461123,AmazonEC2,TimedStorage-S3,3.298,2025-06-19T14:00Z,2025-06-19T15:00Z
li-8847261,2025-07-01,744323142164,AmazonRDS,TimedStorage-S3,4.347,2025-07-09T17:00Z,2025-07-09T18:00Z
li-6701288,2025-07-01,196144048863,AmazonRDS,BoxUsage:m6i.xlarge,8.948,2025-07-01T03:00Z,2025-07-01T04:00Z
li-6739688,2025-07-01,697883460117,AmazonEC2,TimedStorage-S3,1.512,2025-07-06T08:00Z,2025-07-06T09:00Z
li-9884448,2025-06-01,875497591377,AmazonRDS,InstanceUsage:rds.t3.medium,7.863,2025-06-28T05:00Z,2025-06-28T06:00Z
li-9411109,2025-07-01,823106056613,AmazonEC2,InstanceUsage:rds.t3.medium,6.118,2025-07-12T10:00Z,2025-07-12T11:00Z
li-1836995,2025-06-01,559865829591,AmazonRDS,TimedStorage-S3,7.674,2025-06-27T18:00Z,2025-06-27T19:00Z
li-4759719,2025-07-01,780943465457,AmazonS3,InstanceUsage:rds.t3.medium,7.552,2025-07-09T12:00Z,2025-07-09T13:00Z
li-5022336,2025-07-01,513212474973,AmazonRDS,TimedStorage-S3,6.021,2025-07-08T19:00Z,2025-07-08T20:00Z
li-8608591,2025-07-01,399919581261,AmazonRDS,TimedStorage-S3,5.178,2025-07-13T18:00Z,2025-07-13T19:00Z
li-4332814,2025-06-01,104761728320,AmazonS3,TimedStorage-S3,8.582,2025-06-21T16:00Z,2025-06-21T17:00Z
li-6348879,2025-07-01,785291194682,AmazonRDS,BoxUsage:m6i.xlarge,5.508,2025-07-15T01:00Z,2025-07-15T02:00Z
li-9513253,2025-06-01,607512083001,AmazonEC2,BoxUsage:m6i.xlarge,1.893,2025-06-18T11:00Z,2025-06-18T12:00Z
li-2349028,2025-06-01,188947517898,AmazonEC2,BoxUsage:m6i.xlarge,7.594,2025-06-27T15:00Z,2025-06-27T16:00Z
li-9119882,2025-06-01,337777192548,AmazonEC2,BoxUsage:m6i.xlarge,3.590,2025-06-23T10:00Z,2025-06-23T11:00Z
li-9157261,2025-06-01,263731432595,AmazonEC2,BoxUsage:m6i.xlarge,4.177,2025-06-23T15:00Z,2025-06-23T16:00Z
li-2851342,2025-06-01,119832842763,AmazonEC2,BoxUsage:m6i.xlarge,0.520,2025-06-20T19:00Z,2025-06-20T20:00Z
li-2908350,2025-07-01,695804084595,AmazonRDS,BoxUsage:m6i.xlarge,2.052,2025-07-05T14:00Z,2025-07-05T15:00Z
li-1932185,2025-06-01,964775347979,AmazonEC2,InstanceUsage:rds.t3.medium,8.229,2025-06-20T16:00Z,2025-06-20T17:00Z
li-3863966,2025-06-01,759387054835,AmazonS3,InstanceUsage:rds.t3.medium,3.793,2025-06-28T19:00Z,2025-06-28T20:00Z
li-2127409,2025-07-01,921709945686,AmazonRDS,TimedStorage-S3,2.798,2025-07-16T13:00Z,2025-07-16T14:00Z
li-7680344,2025-06-01,101151088052,AmazonEC2,BoxUsage:m6i.xlarge,5.494,2025-06-19T04:00Z,2025-06-19T05:00Z
li-6924160,2025-07-01,315392390797,AmazonS3,TimedStorage-S3,8.953,2025-07-08T11:00Z,2025-07-08T12:00Z
li-3636912,2025-06-01,193621914022,AmazonEC2,TimedStorage-S3,8.215,2025-06-22T07:00Z,2025-06-22T08:00Z
li-1652016,2025-07-01,117651544587,AmazonEC2,TimedStorage-S3,5.730,2025-07-07T19:00Z,2025-07-07T20:00Z
li-4724700,2025-07-01,472656216796,AmazonEC2,TimedStorage-S3,4.952,2025-07-17T02:00Z,2025-07-17T03:00Z
li-7953890,2025-07-01,832169924971,AmazonRDS,BoxUsage:m6i.xlarge,2.100,2025-07-09T12:00Z,2025-07-09T13:00Z
li-4198547,2025-07-01,274021739930,AmazonEC2,TimedStorage-S3,6.924,2025-07-08T08:00Z,2025-07-08T09:00Z
li-3152709,2025-06-01,852074737109,AmazonRDS,TimedStorage-S3,7.688,2025-06-23T18:00Z,2025-06-23T19:00Z
li-1823712,2025-06-01,360562347334,AmazonEC2,InstanceUsage:rds.t3.medium,6.010,2025-06-19T03:00Z,2025-06-19T04:00Z
li-5213988,2025-06-01,424959107555,AmazonEC2,BoxUsage:m6i.xlarge,1.136,2025-06-20T20:00Z,2025-06-20T21:00Z
li-3379600,2025-06-01,536983346705,AmazonS3,BoxUsage:m6i.xlarge,4.632,2025-06-22T05:00Z,2025-06-22T06:00Z
li-5740336,2025-07-01,722982533363,AmazonEC2,InstanceUsage:rds.t3.medium,7.288,2025-07-11T06:00Z,2025-07-11T07:00Z
li-4012117,2025-06-01,874632817096,AmazonS3,InstanceUsage:rds.t3.medium,4.771,2025-06-24T01:00Z,2025-06-24T02:00Z
li-2684388,2025-06-01,636805740897,AmazonRDS,InstanceUsage:rds.t3.medium,5.300,2025-06-30T05:00Z,2025-06-30T06:00Z
li-3132043,2025-07-01,613608437651,AmazonS3,TimedStorage-S3,7.988,2025-07-01T21:00Z,2025-07-01T22:00Z
li-1363614,2025-06-01,322201299593,AmazonS3,BoxUsage:m6i.xlarge,3.567,2025-06-30T16:00Z,2025-06-30T17:00Z
li-3317983,2025-06-01,925743240738,AmazonS3,InstanceUsage:rds.t3.medium,9.087,2025-06-29T06:00Z,2025-06-29T07:00Z
li-6505073,2025-07-01,406826336026,AmazonS3,BoxUsage:m6i.xlarge,3.147,2025-07-03T17:00Z,2025-07-03T18:00Z
li-2523408,2025-07-01,541337004416,AmazonEC2,BoxUsage:m6i.xlarge,1.288,2025-07-08T15:00Z,2025-07-08T16:00Z
li-4937823,2025-07-01,435145452981,AmazonRDS,TimedStorage-S3,9.051,2025-07-16T05:00Z,2025-07-16T06:00Z
li-6483966,2025-06-01,607486185071,AmazonEC2,InstanceUsage:rds.t3.medium,2.765,2025-06-20T18:00Z,2025-06-20T19:00Z
li-5717069,2025-06-01,534786530284,AmazonEC2,TimedStorage-S3,8.495,2025-06-23T03:00Z,2025-06-23T04:00Z
li-1083719,2025-06-01,627085922440,AmazonEC2,InstanceUsage:rds.t3.medium,8.797,2025-06-19T12:00Z,2025-06-19T13:00Z
li-7014265,2025-07-01,411189336951,AmazonRDS,InstanceUsage:rds.t3.medium,4.766,2025-07-17T01:00Z,2025-07-17T02:00Z
li-9600732,2025-06-01,975807548455,AmazonEC2,BoxUsage:m6i.xlarge,2.881,2025-06-26T22:00Z,2025-06-26T23:00Z
li-6446417,2025-06-01,767564363807,AmazonRDS,BoxUsage:m6i.xlarge,3.712,2025-06-23T18:00Z,2025-06-23T19:00Z
li-4360663,2025-06-01,919124970191,AmazonEC2,BoxUsage:m6i.xlarge,7.441,2025-06-30T06:00Z,2025-06-30T07:00Z
li-1404112,2025-06-01,752841922693,AmazonRDS,BoxUsage:m6i.xlarge,4.144,2025-06-22T04:00Z,2025-06-22T05:00Z
li-9350455,2025-06-01,943211325816,AmazonEC2,BoxUsage:m6i.xlarge,7.291,2025-06-27T05:00Z,2025-06-27T06:00Z
li-4334779,2025-07-01,153886228942,AmazonS3,TimedStorage-S3,8.508,2025-07-09T07:00Z,2025-07-09T08:00Z
li-6486469,2025-06-01,834358976896,AmazonS3,BoxUsage:m6i.xlarge,9.410,2025-06-21T20:00Z,2025-06-21T21:00Z
li-2571134,2025-07-01,511254684616,AmazonEC2,BoxUsage:m6i.xlarge,4.573,2025-07-03T12:00Z,2025-07-03T13:00Z
li-6589908,2025-06-01,537150522769,AmazonS3,InstanceUsage:rds.t3.medium,7.878,2025-06-25T14:00Z,2025-06-25T15:00Z
li-1230563,2025-06-01,847501433853,AmazonEC2,TimedStorage-S3,7.150,2025-06-18T00:00Z,2025-06-18T01:00Z
li-5098409,2025-06-01,512150243467,AmazonEC2,TimedStorage-S3,1.886,2025-06-19T06:00Z,2025-06-19T07:00Z
li-4868500,2025-06-01,743784405513,AmazonRDS,InstanceUsage:rds.t3.medium,4.307,2025-06-30T06:00Z,2025-06-30T07:00Z
li-8506729,2025-07-01,117436502856,AmazonS3,TimedStorage-S3,1.205,2025-07-03T19:00Z,2025-07-03T20:00Z
li-3286229,2025-07-01,622856681166,AmazonEC2,InstanceUsage:rds.t3.medium,4.255,2025-07-15T04:00Z,2025-07-15T05:00Z
li-5613417,2025-06-01,837493358747,AmazonS3,InstanceUsage:rds.t3.medium,6.384,2025-06-27T19:00Z,2025-06-27T20:00Z
li-3046090,2025-06-01,443821241182,AmazonRDS,TimedStorage-S3,6.983,2025-06-25T14:00Z,2025-06-25T15:00Z
li-2589423,2025-07-01,396046817877,AmazonS3,TimedStorage-S3,9.283,2025-07-02T06:00Z,2025-07-02T07:00Z
li-9454408,2025-06-01,736428220403,AmazonS3,TimedStorage-S3,1.100,2025-06-27T15:00Z,2025-06-27T16:00Z
li-6826373,2025-07-01,616827212609,AmazonS3,InstanceUsage:rds.t3.medium,7.736,2025-07-05T19:00Z,2025-07-05T20:00Z
li-9156666,2025-06-01,971735234256,AmazonRDS,TimedStorage-S3,2.441,2025-06-20T07:00Z,2025-06-20T08:00Z
li-7719872,2025-06-01,503518092986,AmazonEC2,BoxUsage:m6i.xlarge,8.735,2025-06-28T09:00Z,2025-06-28T10:00Z
li-6793534,2025-07-01,288829213899,AmazonRDS,TimedStorage-S3,3.483,2025-07-01T07:00Z,2025-07-01T08:00Z
li-3757711,2025-06-01,296852537421,AmazonRDS,InstanceUsage:rds.t3.medium,3.890,2025-06-18T03:00Z,2025-06-18T04:00Z
li-8104460,2025-06-01,919987377841,AmazonEC2,BoxUsage:m6i.xlarge,5.022,2025-06-18T13:00Z,2025-06-18T14:00Z
li-9636329,2025-07-01,952957714599,AmazonRDS,InstanceUsage:rds.t3.medium,3.907,2025-07-17T11:00Z,2025-07-17T12:00Z
li-3813008,2025-07-01,154947083588,AmazonEC2,TimedStorage-S3,7.205,2025-07-11T21:00Z,2025-07-11T22:00Z
li-8622982,2025-07-01,540207273195,AmazonS3,TimedStorage-S3,8.278,2025-07-11T04:00Z,2025-07-11T05:00Z
li-3334733,2025-07-01,102545330423,AmazonRDS,InstanceUsage:rds.t3.medium,9.103,2025-07-17T19:00Z,2025-07-17T20:00Z
li-3784224,2025-06-01,314632813839,AmazonRDS,TimedStorage-S3,3.050,2025-06-28T17:00Z,2025-06-28T18:00Z
li-7726004,2025-07-01,173283123826,AmazonEC2,TimedStorage-S3,8.357,2025-07-03T15:00Z,2025-07-03T16:00Z
li-7315084,2025-07-01,603109519096,AmazonEC2,TimedStorage-S3,4.669,2025-07-16T19:00Z,2025-07-16T20:00Z
li-1004584,2025-06-01,643827279403,AmazonEC2,BoxUsage:m6i.xlarge,3.597,2025-06-26T10:00Z,2025-06-26T11:00Z
li-5122874,2025-06-01,630566855204,AmazonRDS,BoxUsage:m6i.xlarge,3.977,2025-06-24T18:00Z,2025-06-24T19:00Z
li-2351780,2025-07-01,197346409105,AmazonEC2,BoxUsage:m6i.xlarge,5.916,2025-07-11T06:00Z,2025-07-11T07:00Z
li-4963012,2025-07-01,796535228666,AmazonS3,InstanceUsage:rds.t3.medium,0.334,2025-07-14T08:00Z,2025-07-14T09:00Z
li-3116111,2025-06-01,611578258553,AmazonRDS,BoxUsage:m6i.xlarge,5.222,2025-06-21T13:00Z,2025-06-21T14:00Z
li-5041042,2025-07-01,654077650468,AmazonS3,InstanceUsage:rds.t3.medium,9.790,2025-07-01T11:00Z,2025-07-01T12:00Z
li-4151533,2025-06-01,536233646764,AmazonEC2,BoxUsage:m6i.xlarge,1.035,2025-06-24T11:00Z,2025-06-24T12:00Z
li-9670749,2025-07-01,942332642903,AmazonRDS,TimedStorage-S3,2.253,2025-07-02T08:00Z,2025-07-02T09:00Z
li-2510513,2025-06-01,607232996961,AmazonS3,InstanceUsage:rds.t3.medium,0.966,2025-06-21T08:00Z,2025-06-21T09:00Z
li-1973418,2025-06-01,950950127226,AmazonS3,BoxUsage:m6i.xlarge,8.066,2025-06-30T05:00Z,2025-06-30T06:00Z
li-6666262,2025-07-01,128806140086,AmazonS3,BoxUsage:m6i.xlarge,6.666,2025-07-17T07:00Z,2025-07-17T08:00Z
li-1722817,2025-07-01,159430952079,AmazonRDS,InstanceUsage:rds.t3.medium,7.552,2025-07-01T11:00Z,2025-07-01T12:00Z
li-3308954,2025-06-01,706010314171,AmazonRDS,BoxUsage:m6i.xlarge,4.905,2025-06-29T08:00Z,2025-06-29T09:00Z
li-7393814,2025-06-01,475316448365,AmazonS3,BoxUsage:m6i.xlarge,9.780,2025-06-24T04:00Z,2025-06-24T05:00Z
li-4455225,2025-06-01,108224146417,AmazonRDS,InstanceUsage:rds.t3.medium,4.643,2025-06-18T15:00Z,2025-06-18T16:00Z
li-7398650,2025-06-01,922064648808,AmazonRDS,BoxUsage:m6i.xlarge,5.159,2025-06-28T06:00Z,2025-06-28T07:00Z
li-7430940,2025-07-01,617821809822,AmazonRDS,BoxUsage:m6i.xlarge,5.198,2025-07-01T16:00Z,2025-07-01T17:00Z
li-8162736,2025-07-01,201566101044,AmazonRDS,BoxUsage:m6i.xlarge,1.738,2025-07-10T12:00Z,2025-07-10T13:00Z
li-5002925,2025-07-01,963828415320,AmazonEC2,InstanceUsage:rds.t3.medium,3.771,2025-07-06T07:00Z,2025-07-06T08:00Z
li-8679312,2025-07-01,124566394539,AmazonEC2,TimedStorage-S3,7.099,2025-07-11T01:00Z,2025-07-11T02:00Z
li-9453066,2025-07-01,569025647260,AmazonRDS,InstanceUsage:rds.t3.medium,9.847,2025-07-10T13:00Z,2025-07-10T14:00Z
li-7321794,2025-07-01,889852232284,AmazonEC2,BoxUsage:m6i.xlarge,6.244,2025-07-10T12:00Z,2025-07-10T13:00Z
li-2382593,2025-07-01,243112408465,AmazonEC2,InstanceUsage:rds.t3.medium,2.114,2025-07-17T01:00Z,2025-07-17T02:00Z
li-6569329,2025-07-01,551712180950,AmazonRDS,BoxUsage:m6i.xlarge,8.703,2025-07-02T05:00Z,2025-07-02T06:00Z
li-4514913,2025-07-01,606627082422,AmazonRDS,BoxUsage:m6i.xlarge,7.996,2025-07-02T07:00Z,2025-07-02T08:00Z
li-4219575,2025-07-01,883860384011,AmazonEC2,TimedStorage-S3,9.315,2025-07-13T08:00Z,2025-07-13T09:00Z
li-3760486,2025-07-01,693327000443,AmazonEC2,TimedStorage-S3,3.855,2025-07-15T12:00Z,2025-07-15T13:00Z
li-5365223,2025-07-01,383706747801,AmazonEC2,BoxUsage:m6i.xlarge,0.282,2025-07-06T00:00Z,2025-07-06T01:00Z
li-9857090,2025-07-01,530771868792,AmazonEC2,InstanceUsage:rds.t3.medium,1.928,2025-07-14T11:00Z,2025-07-14T12:00Z
li-1908241,2025-06-01,959140547211,AmazonEC2,BoxUsage:m6i.xlarge,4.391,2025-06-30T14:00Z,2025-06-30T15:00Z
li-2420474,2025-06-01,831673839699,AmazonS3,InstanceUsage:rds.t3.medium,5.936,2025-06-28T07:00Z,2025-06-28T08:00Z
li-6539857,2025-06-01,296162654143,AmazonRDS,TimedStorage-S3,6.359,2025-06-26T02:00Z,2025-06-26T03:00Z
li-2642936,2025-07-01,693305269597,AmazonRDS,BoxUsage:m6i.xlarge,9.946,2025-07-10T01:00Z,2025-07-10T02:00Z
li-6505683,2025-07-01,481289770110,AmazonEC2,TimedStorage-S3,0.488,2025-07-04T09:00Z,2025-07-04T10:00Z
li-8310969,2025-06-01,600534754293,AmazonS3,InstanceUsage:rds.t3.medium,2.424,2025-06-28T22:00Z,2025-06-28T23:00Z
li-1067592,2025-06-01,780475867461,AmazonRDS,BoxUsage:m6i.xlarge,8.593,2025-06-19T07:00Z,2025-06-19T08:00Z
li-9975744,2025-07-01,999116423145,AmazonEC2,TimedStorage-S3,5.068,2025-07-08T14:00Z,2025-07-08T15:00Z
li-7550462,2025-07-01,298312666136,AmazonEC2,TimedStorage-S3,1.636,2025-07-13T11:00Z,2025-07-13T12:00Z
li-9355460,2025-07-01,825218926358,AmazonEC2,TimedStorage-S3,5.421,2025-07-15T10:00Z,2025-07-15T11:00Z
li-5206867,2025-06-01,382632468085,AmazonRDS,InstanceUsage:rds.t3.medium,6.089,2025-06-30T09:00Z,2025-06-30T10:00Z
li-2982511,2025-07-01,450703671472,AmazonEC2,InstanceUsage:rds.t3.medium,7.338,2025-07-08T02:00Z,2025-07-08T03:00Z
li-8011466,2025-07-01,712201396286,AmazonRDS,BoxUsage:m6i.xlarge,8.579,2025-07-12T19:00Z,2025-07-12T20:00Z
li-6191544,2025-07-01,631552807283,AmazonS3,BoxUsage:m6i.xlarge,9.004,2025-07-07T15:00Z,2025-07-07T16:00Z
li-7193524,2025-06-01,470541923910,AmazonRDS,InstanceUsage:rds.t3.medium,2.906,2025-06-19T11:00Z,2025-06-19T12:00Z
li-9435695,2025-07-01,337892833710,AmazonRDS,BoxUsage:m6i.xlarge,7.043,2025-07-11T00:00Z,2025-07-11T01:00Z
li-6011735,2025-07-01,235206670087,AmazonRDS,InstanceUsage:rds.t3.medium,7.819,2025-07-04T20:00Z,2025-07-04T21:00Z
li-4237731,2025-07-01,660274933814,AmazonS3,BoxUsage:m6i.xlarge,2.867,2025-07-03T07:00Z,2025-07-03T08:00Z
li-6132575,2025-06-01,623815656905,AmazonRDS,InstanceUsage:rds.t3.medium,6.257,2025-06-20T18:00Z,2025-06-20T19:00Z
li-4179969,2025-06-01,611167274260,AmazonEC2,BoxUsage:m6i.xlarge,8.506,2025-06-24T21:00Z,2025-06-24T22:00Z
li-9523934,2025-07-01,746903159927,AmazonS3,InstanceUsage:rds.t3.medium,5.427,2025-07-12T12:00Z,2025-07-12T13:00Z
li-9409103,2025-07-01,138594143264,AmazonRDS,InstanceUsage:rds.t3.medium,9.720,2025-07-07T08:00Z,2025-07-07T09:00Z
li-7157836,2025-06-01,776193535468,AmazonEC2,TimedStorage-S3,2.743,2025-06-18T21:00Z,2025-06-18T22:00Z
li-4424079,2025-06-01,205328744305,AmazonRDS,BoxUsage:m6i.xlarge,3.581,2025-06-24T18:00Z,2025-06-24T19:00Z
li-3498112,2025-07-01,815491392515,AmazonS3,InstanceUsage:rds.t3.medium,6.061,2025-07-10T13:00Z,2025-07-10T14:00Z
li-2311041,2025-07-01,257005752820,AmazonRDS,TimedStorage-S3,8.770,2025-07-07T00:00Z,2025-07-07T01:00Z
li-8917091,2025-07-01,454848033328,AmazonEC2,BoxUsage:m6i.xlarge,7.922,2025-07-06T04:00Z,2025-07-06T05:00Z
li-3964032,2025-07-01,786798690668,AmazonRDS,BoxUsage:m6i.xlarge,2.327,2025-07-09T12:00Z,2025-07-09T13:00Z
li-1005987,2025-06-01,683792306606,AmazonRDS,InstanceUsage:rds.t3.medium,6.036,2025-06-22T09:00Z,2025-06-22T10:00Z
li-1562265,2025-07-01,913165770386,AmazonS3,InstanceUsage:rds.t3.medium,0.407,2025-07-16T22:00Z,2025-07-16T23:00Z
li-2975093,2025-06-01,344882157583,AmazonEC2,BoxUsage:m6i.xlarge,7.257,2025-06-19T05:00Z,2025-06-19T06:00Z
li-6310840,2025-06-01,567836288431,AmazonRDS,BoxUsage:m6i.xlarge,3.893,2025-06-24T08:00Z,2025-06-24T09:00Z
li-2419906,2025-07-01,871926862179,AmazonRDS,TimedStorage-S3,5.228,2025-07-14T19:00Z,2025-07-14T20:00Z
li-8477245,2025-06-01,907899474512,AmazonEC2,BoxUsage:m6i.xlarge,8.218,2025-06-19T14:00Z,2025-06-19T15:00Z
li-9170057,2025-07-01,381140742151,AmazonEC2,InstanceUsage:rds.t3.medium,7.504,2025-07-08T16:00Z,2025-07-08T17:00Z
li-8208454,2025-06-01,319401514177,AmazonEC2,TimedStorage-S3,0.021,2025-06-20T10:00Z,2025-06-20T11:00Z
li-1213732,2025-07-01,561710158984,AmazonS3,BoxUsage:m6i.xlarge,5.583,2025-07-16T22:00Z,2025-07-16T23:00Z
li-5708478,2025-06-01,863214841283,AmazonRDS,InstanceUsage:rds.t3.medium,0.564,2025-06-29T16:00Z,2025-06-29T17:00Z
li-3981844,2025-07-01,905142345820,AmazonRDS,TimedStorage-S3,8.810,2025-07-06T03:00Z,2025-07-06T04:00Z
li-4630423,2025-06-01,664226886384,AmazonS3,BoxUsage:m6i.xlarge,9.697,2025-06-21T06:00Z,2025-06-21T07:00Z
li-6144880,2025-06-01,491582307471,AmazonEC2,BoxUsage:m6i.xlarge,2.905,2025-06-22T10:00Z,2025-06-22T11:00Z
li-4708544,2025-07-01,435688817167,AmazonRDS,InstanceUsage:rds.t3.medium,9.914,2025-07-13T10:00Z,2025-07-13T11:00Z
li-6696416,2025-07-01,895007708676,AmazonEC2,TimedStorage-S3,1.551,2025-07-04T16:00Z,2025-07-04T17:00Z
li-3399776,2025-06-01,397058822347,AmazonEC2,BoxUsage:m6i.xlarge,0.685,2025-06-26T07:00Z,2025-06-26T08:00Z
li-7323832,2025-07-01,940950534186,AmazonEC2,InstanceUsage:rds.t3.medium,5.391,2025-07-16T09:00Z,2025-07-16T10:00Z
li-4905710,2025-07-01,196957874026,AmazonEC2,BoxUsage:m6i.xlarge,0.122,2025-07-14T18:00Z,2025-07-14T19:00Z
li-5956659,2025-06-01,427465043360,AmazonRDS,TimedStorage-S3,5.667,2025-06-23T05:00Z,2025-06-23T06:00Z
li-9585587,2025-07-01,505403241584,AmazonEC2,InstanceUsage:rds.t3.medium,9.743,2025-07-11T16:00Z,2025-07-11T17:00Z
li-9448875,2025-06-01,444750864073,AmazonRDS,BoxUsage:m6i.xlarge,9.727,2025-06-28T06:00Z,2025-06-28T07:00Z
li-4942114,2025-07-01,790447725588,AmazonEC2,BoxUsage:m6i.xlarge,8.982,2025-07-03T11:00Z,2025-07-03T12:00Z
li-4968759,2025-07-01,130050191702,AmazonRDS,BoxUsage:m6i.xlarge,8.292,2025-07-07T09:00Z,2025-07-07T10:00Z
li-4327665,2025-07-01,900370494203,AmazonEC2,BoxUsage:m6i.xlarge,0.077,2025-07-09T12:00Z,2025-07-09T13:00Z
li-6799963,2025-07-01,882497894981,AmazonRDS,TimedStorage-S3,8.232,2025-07-13T00:00Z,2025-07-13T01:00Z
li-9566489,2025-07-01,525461732837,AmazonRDS,BoxUsage:m6i.xlarge,2.956,2025-07-06T21:00Z,2025-07-06T22:00Z
li-6135514,2025-06-01,575481919542,AmazonS3,TimedStorage-S3,0.112,2025-06-29T09:00Z,2025-06-29T10:00Z
li-4977234,2025-07-01,352610062008,AmazonRDS,BoxUsage:m6i.xlarge,0.881,2025-07-07T21:00Z,2025-07-07T22:00Z
li-1282379,2025-06-01,192664155483,AmazonEC2,BoxUsage:m6i.xlarge,8.503,2025-06-20T05:00Z,2025-06-20T06:00Z
li-8826220,2025-06-01,309418327515,AmazonEC2,TimedStorage-S3,6.151,2025-06-19T11:00Z,2025-06-19T12:00Z
li-3042971,2025-07-01,329020282224,AmazonRDS,InstanceUsage:rds.t3.medium,7.329,2025-07-04T09:00Z,2025-07-04T10:00Z
li-8445576,2025-07-01,846516322905,AmazonEC2,InstanceUsage:rds.t3.medium,0.972,2025-07-07T11:00Z,2025-07-07T12:00Z
li-5895617,2025-06-01,761192191651,AmazonS3,TimedStorage-S3,1.963,2025-06-26T13:00Z,2025-06-26T14:00Z
li-9348739,2025-07-01,331089576905,AmazonRDS,BoxUsage:m6i.xlarge,7.387,2025-07-06T20:00Z,2025-07-06T21:00Z
li-9270100,2025-07-01,129564268594,AmazonEC2,TimedStorage-S3,7.317,2025-07-06T15:00Z,2025-07-06T16:00Z
li-3744425,2025-07-01,545212564230,AmazonRDS,BoxUsage:m6i.xlarge,9.503,2025-07-02T06:00Z,2025-07-02T07:00Z
li-6500895,2025-07-01,574592301820,AmazonS3,InstanceUsage:rds.t3.medium,0.016,2025-07-04T19:00Z,2025-07-04T20:00Z
li-9963849,2025-07-01,139402957479,AmazonRDS,InstanceUsage:rds.t3.medium,2.036,2025-07-17T06:00Z,2025-07-17T07:00Z
li-4779972,2025-06-01,478569054160,AmazonRDS,TimedStorage-S3,6.051,2025-06-30T08:00Z,2025-06-30T09:00Z
li-2360805,2025-07-01,305388119667,AmazonEC2,BoxUsage:m6i.xlarge,3.048,2025-07-11T14:00Z,2025-07-11T15:00Z
li-1156809,2025-06-01,105405219507,AmazonRDS,InstanceUsage:rds.t3.medium,6.979,2025-06-26T07:00Z,2025-06-26T08:00Z
li-9125247,2025-07-01,848554817353,AmazonEC2,InstanceUsage:rds.t3.medium,6.907,2025-07-15T15:00Z,2025-07-15T16:00Z
li-1202745,2025-07-01,558103610738,AmazonRDS,TimedStorage-S3,8.846,2025-07-17T17:00Z,2025-07-17T18:00Z
li-7677378,2025-07-01,639384182558,AmazonEC2,TimedStorage-S3,4.094,2025-07-10T02:00Z,2025-07-10T03:00Z
li-5587851,2025-07-01,274236269554,AmazonS3,BoxUsage:m6i.xlarge,9.910,2025-07-14T09:00Z,2025-07-14T10:00Z
li-9389946,2025-06-01,443200599374,AmazonEC2,BoxUsage:m6i.xlarge,2.152,2025-06-20T10:00Z,2025-06-20T11:00Z
li-7785193,2025-06-01,230527996719,AmazonS3,TimedStorage-S3,2.483,2025-06-26T21:00Z,2025-06-26T22:00Z
li-4431596,2025-07-01,197390641932,AmazonRDS,TimedStorage-S3,9.478,2025-07-06T21:00Z,2025-07-06T22:00Z
li-9470572,2025-06-01,193571286202,AmazonEC2,TimedStorage-S3,9.935,2025-06-28T11:00Z,2025-06-28T12:00Z
li-9768169,2025-07-01,613771847297,AmazonEC2,TimedStorage-S3,6.477,2025-07-12T08:00Z,2025-07-12T09:00Z
li-7662461,2025-07-01,362138008215,AmazonS3,TimedStorage-S3,2.392,2025-07-11T15:00Z,2025-07-11T16:00Z
li-9332646,2025-07-01,462453763451,AmazonRDS,InstanceUsage:rds.t3.medium,9.605,2025-07-12T11:00Z,2025-07-12T12:00Z
